,client_id,monetary,recency,frequency,age,education,gender
15809,16735_id,43,635,961,,,
15810,8706_id,20,244,216,,,
15811,16479_id,42,672,696,,,
15812,8495_id,21,300,234,,,
15813,7153_id,17,305,148,,,
15814,5497_id,18,171,51,,,
15815,8380_id,21,323,90,,,
15816,8752_id,19,319,191,,,
15817,1629_id,13,102,35,,,
15818,1229_id,14,124,14,,,
15819,16088_id,29,683,412,,,
15820,6999_id,17,275,118,,,
15821,18294_id,60,869,1628,,,
15822,1250_id,14,143,15,,,
15823,4975_id,16,179,41,,,
15824,18468_id,60,1078,1729,,,
15825,15491_id,27,706,476,,,
15826,14121_id,25,514,243,,,
15827,6536_id,16,265,86,,,
15828,13238_id,22,529,309,,,
15829,13581_id,22,535,317,,,
15830,14875_id,31,528,355,,,
15831,10173_id,20,429,178,,,
15832,19289_id,67,1823,6703,,,
15833,5375_id,18,172,41,,,
15834,5305_id,17,183,59,,,
15835,5332_id,18,193,48,,,
15836,4761_id,16,222,67,,,
15837,10563_id,20,449,166,,,
15838,5613_id,17,200,72,,,
15839,6943_id,16,259,102,,,
15840,4105_id,16,182,69,,,
15841,14827_id,30,489,426,,,
15842,10645_id,20,362,219,,,
15843,10352_id,21,359,225,,,
15844,17702_id,44,888,1024,,,
15845,19260_id,65,1252,7138,,,
15846,527_id,13,91,16,,,
15847,18759_id,60,1204,2519,,,
15848,14780_id,30,545,475,,,
15849,4645_id,18,237,62,,,
15850,19673_id,89,3280,8243,,,
15851,16547_id,44,700,565,,,
15852,17908_id,41,901,1700,,,
15853,4279_id,17,234,41,,,
15854,3751_id,17,201,53,,,
15855,14617_id,34,523,354,,,
15856,10185_id,20,456,163,,,
15857,16266_id,40,664,880,,,
15858,14524_id,30,562,408,,,
15859,6814_id,17,334,93,,,
15860,13276_id,23,598,272,,,
15861,13573_id,26,593,266,,,
15862,17133_id,36,694,884,,,
15863,10003_id,21,378,150,,,
15864,5707_id,18,236,90,,,
15865,10781_id,21,366,208,,,
15866,8674_id,20,331,162,,,
15867,19269_id,69,1630,7344,,,
15868,7824_id,19,274,112,,,
15869,6340_id,15,318,143,,,
15870,12232_id,26,337,275,,,
15871,9464_id,20,436,191,,,
15872,11321_id,20,438,208,,,
15873,11497_id,20,362,170,,,
15874,7000_id,18,265,87,,,
15875,6937_id,16,298,87,,,
15876,1700_id,14,98,20,,,
15877,6482_id,18,287,146,,,
15878,10569_id,19,393,226,,,
15879,1475_id,12,146,22,,,
15880,203_id,12,74,16,,,
15881,6014_id,18,290,114,,,
15882,3904_id,17,184,50,,,
15883,4596_id,17,193,57,,,
15884,11983_id,22,422,255,,,
15885,16200_id,35,706,719,,,
15886,2792_id,12,141,25,,,
15887,16284_id,41,713,652,,,
15888,558_id,13,47,18,,,
15889,15386_id,31,632,378,,,
15890,11317_id,19,336,171,,,
15891,8614_id,21,275,189,,,
15892,2797_id,12,140,32,,,
15893,12668_id,25,558,285,,,
15894,13984_id,24,481,265,,,
15895,4396_id,15,187,65,,,
15896,16350_id,48,663,879,,,
15897,17662_id,36,781,2082,,,
15898,13004_id,24,578,279,,,
15899,592_id,13,85,15,,,
15900,16212_id,36,659,587,,,
15901,5159_id,16,225,66,,,
15902,6562_id,17,261,130,,,
15903,9138_id,19,412,215,,,
15904,13983_id,25,552,315,,,
15905,3627_id,15,239,56,,,
15906,6687_id,17,271,101,,,
15907,17776_id,40,977,2376,,,
15908,11351_id,21,395,174,,,
15909,5494_id,15,196,43,,,
15910,3090_id,12,150,25,,,
15911,10859_id,19,358,235,,,
15912,8954_id,21,250,199,,,
15913,15881_id,27,713,378,,,
15914,12609_id,23,539,283,,,
15915,12696_id,23,541,318,,,
15916,10532_id,20,405,190,,,
15917,13196_id,25,594,280,,,
15918,6656_id,17,276,117,,,
15919,4110_id,15,229,44,,,
15920,18121_id,50,912,1464,,,
15921,15383_id,32,659,495,,,
15922,7865_id,19,278,130,,,
15923,16798_id,49,627,951,,,
15924,8761_id,20,317,201,,,
15925,817_id,13,15,19,,,
15926,3705_id,17,179,61,,,
15927,14060_id,23,577,273,,,
15928,1687_id,14,112,21,,,
15929,844_id,14,50,16,,,
15930,521_id,13,90,18,,,
15931,973_id,13,45,14,,,
15932,2028_id,14,137,22,,,
15933,5000_id,18,171,58,,,
15934,15536_id,28,622,427,,,
15935,16141_id,34,660,440,,,
15936,19840_id,89,2212,7838,,,
15937,19674_id,98,2431,8336,,,
15938,6355_id,17,324,105,,,
15939,16202_id,43,665,981,,,
15940,2434_id,13,119,31,,,
15941,17867_id,38,806,2000,,,
15942,8234_id,20,324,104,,,
15943,11205_id,21,423,200,,,
15944,142_id,14,28,19,,,
15945,14481_id,27,504,410,,,
15946,3136_id,12,142,37,,,
15947,3229_id,15,192,47,,,
15948,6744_id,16,304,74,,,
15949,1623_id,14,113,37,,,
15950,6776_id,15,296,143,,,
15951,12028_id,23,384,245,,,
15952,15621_id,31,692,396,,,
15953,2184_id,13,105,39,,,
15954,6349_id,17,304,130,,,
15955,15258_id,28,616,400,,,
15956,10727_id,20,471,157,,,
15957,13786_id,24,547,302,,,
15958,6639_id,15,288,140,,,
15959,4516_id,15,205,65,,,
15960,4375_id,17,196,40,,,
15961,221_id,13,86,19,,,
15962,14103_id,23,482,275,,,
15963,7268_id,19,321,125,,,
15964,8335_id,21,301,111,,,
15965,17126_id,48,613,792,,,
15966,2973_id,12,150,20,,,
15967,17777_id,41,749,1646,,,
15968,15124_id,28,501,451,,,
15969,3731_id,17,180,47,,,
15970,4852_id,16,214,48,,,
15971,17066_id,42,616,520,,,
15972,4588_id,15,211,44,,,
15973,15795_id,33,707,332,,,
15974,9560_id,20,461,183,,,
15975,9275_id,20,351,171,,,
15976,10794_id,21,416,226,,,
15977,895_id,12,46,16,,,
15978,361_id,13,41,18,,,
15979,11773_id,23,356,268,,,
15980,2855_id,12,149,37,,,
15981,4655_id,18,206,61,,,
15982,5005_id,17,170,44,,,
15983,18_id,13,35,18,,,
15984,17467_id,39,607,634,,,
15985,15010_id,30,543,414,,,
15986,12774_id,22,592,251,,,
15987,9727_id,21,347,219,,,
15988,7208_id,21,246,90,,,
15989,15623_id,33,653,494,,,
15990,7558_id,20,310,76,,,
15991,12866_id,24,589,241,,,
15992,6668_id,15,316,119,,,
15993,16349_id,38,638,727,,,
15994,13540_id,23,518,312,,,
15995,4638_id,18,236,63,,,
15996,2541_id,13,116,31,,,
15997,2158_id,12,145,32,,,
15998,12349_id,23,357,307,,,
15999,18416_id,51,996,1784,,,
16000,17045_id,45,639,529,,,
16001,7363_id,20,248,114,,,
16002,1546_id,14,160,20,,,
16003,14390_id,27,559,428,,,
16004,15501_id,33,688,342,,,
16005,8005_id,21,262,82,,,
16006,865_id,12,55,14,,,
16007,11196_id,20,432,236,,,
16008,5014_id,18,173,42,,,
16009,7421_id,19,257,124,,,
16010,15809_id,30,616,362,,,
16011,7552_id,21,294,74,,,
16012,11220_id,21,344,184,,,
16013,14215_id,33,502,489,,,
16014,19147_id,68,1371,6671,,,
16015,9140_id,20,336,238,,,
16016,3382_id,18,232,43,,,
16017,9758_id,21,422,161,,,
16018,16750_id,49,669,984,,,
16019,14409_id,31,486,350,,,
16020,13419_id,26,580,292,,,
16021,544_id,12,16,17,,,
16022,14420_id,32,499,328,,,
16023,18641_id,53,1232,2634,,,
16024,16201_id,41,657,602,,,
16025,17901_id,36,946,2192,,,
16026,7657_id,20,317,108,,,
16027,3462_id,15,183,64,,,
16028,550_id,14,30,14,,,
16029,14727_id,32,495,357,,,
16030,17196_id,43,619,511,,,
16031,7444_id,19,327,77,,,
16032,16470_id,42,619,724,,,
16033,18277_id,62,800,1741,,,
16034,11251_id,21,444,175,,,
16035,18570_id,50,1420,4977,,,
16036,10825_id,20,459,213,,,
16037,7197_id,16,292,125,,,
16038,12675_id,25,571,298,,,
16039,5165_id,18,235,42,,,
16040,6829_id,15,288,136,,,
16041,5737_id,18,204,133,,,
16042,12197_id,22,362,243,,,
16043,3010_id,14,116,35,,,
16044,19788_id,87,2250,7639,,,
16045,14217_id,27,523,439,,,
16046,3879_id,17,212,66,,,
16047,16698_id,46,641,845,,,
16048,3375_id,15,210,69,,,
16049,12155_id,24,454,282,,,
16050,6205_id,18,334,147,,,
16051,16565_id,45,706,543,,,
16052,15348_id,29,611,335,,,
16053,12176_id,23,372,275,,,
16054,19654_id,96,1971,8025,,,
16055,11866_id,22,461,275,,,
16056,4298_id,15,182,62,,,
16057,1875_id,13,102,35,,,
16058,8800_id,21,281,181,,,
16059,3871_id,15,214,61,,,
16060,8787_id,21,287,229,,,
16061,2227_id,13,165,30,,,
16062,396_id,14,53,19,,,
16063,5908_id,15,270,126,,,
16064,15297_id,27,659,371,,,
16065,17012_id,38,680,897,,,
16066,1632_id,14,137,24,,,
16067,3387_id,15,189,51,,,
16068,11572_id,20,353,167,,,
16069,11044_id,21,432,162,,,
16070,11454_id,19,472,206,,,
16071,2117_id,14,101,21,,,
16072,14211_id,34,495,406,,,
16073,5081_id,18,234,42,,,
16074,16642_id,41,649,652,,,
16075,16286_id,47,600,844,,,
16076,17357_id,49,705,840,,,
16077,14661_id,34,531,495,,,
16078,17522_id,48,677,858,,,
16079,12771_id,22,501,276,,,
16080,2980_id,13,99,33,,,
16081,17970_id,40,1053,1569,,,
16082,3144_id,13,160,39,,,
16083,7643_id,21,280,83,,,
16084,17136_id,39,697,771,,,
16085,10894_id,19,456,156,,,
16086,3522_id,15,190,56,,,
16087,12572_id,24,538,307,,,
16088,12387_id,26,570,306,,,
16089,13683_id,24,535,311,,,
16090,7590_id,20,294,137,,,
16091,6322_id,16,312,90,,,
16092,4576_id,18,170,51,,,
16093,3972_id,16,189,46,,,
16094,15581_id,31,644,444,,,
16095,9764_id,21,343,235,,,
16096,2348_id,14,128,30,,,
16097,19836_id,91,3098,9383,,,
16098,19079_id,75,1183,3455,,,
16099,9193_id,19,457,178,,,
16100,10471_id,20,386,208,,,
16101,3169_id,13,99,23,,,
16102,9850_id,21,377,215,,,
16103,4480_id,17,231,57,,,
16104,15289_id,29,619,365,,,
16105,15565_id,30,695,494,,,
16106,920_id,12,79,19,,,
16107,17709_id,46,1027,1779,,,
16108,1115_id,13,24,17,,,
16109,18410_id,61,731,1941,,,
16110,10435_id,20,342,210,,,
16111,3216_id,16,197,64,,,
16112,16379_id,39,609,514,,,
16113,17470_id,45,700,702,,,
16114,2502_id,14,99,39,,,
16115,17408_id,36,641,943,,,
16116,13947_id,24,505,247,,,
16117,11256_id,21,453,225,,,
16118,19857_id,101,3254,8105,,,
16119,6667_id,15,272,132,,,
16120,12781_id,24,492,319,,,
16121,7356_id,19,262,117,,,
16122,18882_id,60,1207,3258,,,
16123,6591_id,17,299,124,,,
16124,12308_id,22,451,281,,,
16125,777_id,13,18,15,,,
16126,16182_id,28,645,529,,,
16127,7760_id,20,305,101,,,
16128,8209_id,19,294,144,,,
16129,4242_id,17,233,55,,,
16130,9113_id,20,412,189,,,
16131,2491_id,14,109,38,,,
16132,17624_id,47,859,1574,,,
16133,12471_id,25,553,244,,,
16134,2931_id,13,140,31,,,
16135,18116_id,64,778,1521,,,
16136,9879_id,19,420,158,,,
16137,4918_id,15,175,66,,,
16138,14062_id,23,552,285,,,
16139,19032_id,81,1262,2755,,,
16140,8841_id,20,271,160,,,
16141,19849_id,91,3583,8622,,,
16142,12010_id,23,428,314,,,
16143,11086_id,21,348,194,,,
16144,3442_id,15,202,58,,,
16145,13198_id,25,590,267,,,
16146,9668_id,19,366,198,,,
16147,17815_id,37,992,1448,,,
16148,15656_id,31,679,438,,,
16149,2579_id,13,121,20,,,
16150,2519_id,12,166,23,,,
16151,6953_id,17,285,127,,,
16152,12314_id,26,344,302,,,
16153,1263_id,12,165,16,,,
16154,16838_id,35,637,641,,,
16155,8847_id,20,257,187,,,
16156,7652_id,21,258,84,,,
16157,1444_id,13,103,35,,,
16158,14769_id,32,572,435,,,
16159,15865_id,27,601,462,,,
16160,13853_id,23,490,271,,,
16161,8579_id,19,255,230,,,
16162,3610_id,15,194,64,,,
16163,16310_id,42,648,600,,,
16164,8313_id,19,256,130,,,
16165,19727_id,99,2248,9295,,,
16166,2371_id,14,158,37,,,
16167,17163_id,41,666,626,,,
16168,16335_id,48,632,817,,,
16169,12020_id,25,456,241,,,
16170,4385_id,17,224,48,,,
16171,5104_id,16,168,55,,,
16172,12646_id,23,516,257,,,
16173,10462_id,21,387,210,,,
16174,19198_id,82,1297,6408,,,
16175,6996_id,16,271,109,,,
16176,4561_id,15,213,41,,,
16177,9381_id,19,461,203,,,
16178,19322_id,69,1947,7034,,,
16179,16831_id,37,686,504,,,
16180,4594_id,18,186,50,,,
16181,2803_id,12,146,27,,,
16182,7545_id,20,288,143,,,
16183,11925_id,23,391,308,,,
16184,13480_id,24,565,289,,,
16185,7209_id,19,334,142,,,
16186,14502_id,31,511,491,,,
16187,1747_id,13,125,39,,,
16188,10815_id,19,449,167,,,
16189,2147_id,12,165,38,,,
16190,10335_id,19,423,160,,,
16191,2379_id,13,163,29,,,
16192,15743_id,30,677,423,,,
16193,3756_id,15,218,40,,,
16194,16972_id,44,605,973,,,
16195,372_id,13,83,16,,,
16196,14406_id,27,575,329,,,
16197,15332_id,34,683,473,,,
16198,15140_id,34,593,464,,,
16199,16654_id,42,641,831,,,
16200,531_id,14,18,14,,,
16201,6097_id,15,301,117,,,
16202,17001_id,47,617,810,,,
16203,9210_id,20,449,216,,,
16204,11254_id,21,400,176,,,
16205,4740_id,18,187,44,,,
16206,11702_id,22,420,301,,,
16207,16252_id,36,690,941,,,
16208,13765_id,25,513,256,,,
16209,1352_id,14,129,17,,,
16210,8537_id,21,251,197,,,
16211,19739_id,95,2500,8307,,,
16212,16976_id,40,610,922,,,
16213,15624_id,34,663,415,,,
16214,4143_id,17,226,49,,,
16215,5805_id,15,277,112,,,
16216,12559_id,26,551,286,,,
16217,8782_id,20,320,182,,,
16218,6116_id,18,247,103,,,
16219,14860_id,33,490,436,,,
16220,8085_id,21,245,102,,,
16221,18861_id,60,1406,4430,,,
16222,1942_id,14,127,29,,,
16223,14108_id,23,498,277,,,
16224,17879_id,44,1031,1077,,,
16225,14375_id,34,536,366,,,
16226,11484_id,19,358,151,,,
16227,15533_id,28,673,451,,,
16228,6086_id,15,320,75,,,
16229,2735_id,12,152,25,,,
16230,1462_id,12,108,20,,,
16231,14259_id,34,554,353,,,
16232,4845_id,16,199,59,,,
16233,2078_id,14,157,31,,,
16234,10978_id,20,438,174,,,
16235,17856_id,44,724,1849,,,
16236,3549_id,18,206,60,,,
16237,11325_id,21,372,212,,,
16238,7382_id,19,288,128,,,
16239,12875_id,24,588,319,,,
16240,8921_id,19,260,232,,,
16241,2932_id,13,126,23,,,
16242,17665_id,37,1014,1589,,,
16243,17511_id,39,706,789,,,
16244,16258_id,46,660,510,,,
16245,11741_id,23,476,311,,,
16246,1136_id,13,35,15,,,
16247,7118_id,16,272,87,,,
16248,16982_id,46,628,770,,,
16249,3661_id,15,169,63,,,
16250,3016_id,14,136,34,,,
16251,19315_id,84,2010,5969,,,
16252,8340_id,21,323,91,,,
16253,19451_id,78,1897,7220,,,
16254,10824_id,20,344,162,,,
16255,11294_id,19,409,206,,,
16256,2101_id,14,163,29,,,
16257,11364_id,19,399,188,,,
16258,6789_id,15,280,76,,,
16259,13236_id,22,524,284,,,
16260,18682_id,64,1134,2439,,,
16261,2534_id,12,158,26,,,
16262,18687_id,63,1417,3699,,,
16263,16695_id,40,716,840,,,
16264,12497_id,26,549,271,,,
16265,1689_id,14,155,24,,,
16266,14573_id,28,541,474,,,
16267,15053_id,32,570,400,,,
16268,16460_id,49,631,577,,,
16269,14096_id,25,541,250,,,
16270,14144_id,26,495,290,,,
16271,11794_id,23,379,262,,,
16272,15446_id,32,712,479,,,
16273,12180_id,25,433,249,,,
16274,410_id,13,14,17,,,
16275,9647_id,21,402,175,,,
16276,9519_id,21,399,156,,,
16277,1174_id,12,16,15,,,
16278,19035_id,79,1290,3086,,,
16279,8815_id,19,257,210,,,
16280,3695_id,16,198,50,,,
16281,5454_id,16,207,45,,,
16282,6606_id,15,332,123,,,
16283,15756_id,32,676,374,,,
16284,16894_id,43,667,869,,,
16285,8571_id,20,290,191,,,
16286,6971_id,16,312,77,,,
16287,9796_id,21,448,228,,,
16288,7333_id,19,287,138,,,
16289,2314_id,14,130,24,,,
16290,19070_id,83,1101,3068,,,
16291,19505_id,69,2068,6789,,,
16292,13816_id,25,547,316,,,
16293,1809_id,13,146,20,,,
16294,610_id,12,17,15,,,
16295,5762_id,15,213,116,,,
16296,13013_id,25,521,261,,,
16297,16626_id,45,650,759,,,
16298,3651_id,16,170,60,,,
16299,10964_id,21,419,224,,,
16300,10476_id,19,376,227,,,
16301,5103_id,15,174,69,,,
16302,16811_id,43,717,897,,,
16303,13543_id,26,587,301,,,
16304,18056_id,62,761,1025,,,
16305,11628_id,23,402,301,,,
16306,16263_id,36,643,909,,,
16307,18147_id,62,745,1731,,,
16308,7598_id,19,296,86,,,
16309,14942_id,32,515,376,,,
16310,3135_id,12,96,20,,,
16311,15259_id,30,711,437,,,
16312,15324_id,34,717,377,,,
16313,19372_id,65,2139,6109,,,
16314,19921_id,96,3862,7834,,,
16315,12205_id,24,450,312,,,
16316,5391_id,18,172,61,,,
16317,12931_id,22,528,246,,,
16318,16127_id,34,621,371,,,
16319,7473_id,20,261,113,,,
16320,13396_id,25,549,242,,,
16321,13325_id,24,501,285,,,
16322,2984_id,12,153,26,,,
16323,1902_id,12,150,32,,,
16324,4189_id,18,239,47,,,
16325,8984_id,20,439,214,,,
16326,7412_id,20,290,73,,,
16327,9228_id,21,366,169,,,
16328,9014_id,21,475,168,,,
16329,706_id,14,89,18,,,
16330,14038_id,23,595,275,,,
16331,680_id,14,59,14,,,
16332,2250_id,13,159,33,,,
16333,6833_id,17,271,148,,,
16334,10966_id,21,459,153,,,
16335,6555_id,15,252,86,,,
16336,9117_id,21,424,172,,,
16337,5665_id,16,231,142,,,
16338,13763_id,25,552,279,,,
16339,19758_id,89,2647,8758,,,
16340,3933_id,15,239,60,,,
16341,1815_id,13,151,38,,,
16342,2099_id,13,133,38,,,
16343,2061_id,14,123,25,,,
16344,2092_id,12,100,23,,,
16345,16660_id,48,630,805,,,
16346,14866_id,32,485,326,,,
16347,8408_id,19,305,176,,,
16348,1959_id,14,133,26,,,
16349,9360_id,21,382,151,,,
16350,16545_id,39,670,861,,,
16351,11566_id,19,400,192,,,
16352,13237_id,23,512,241,,,
16353,15884_id,34,621,404,,,
16354,14434_id,31,532,363,,,
16355,1200_id,14,133,19,,,
16356,14071_id,22,536,277,,,
16357,4848_id,16,190,47,,,
16358,16276_id,49,644,960,,,
16359,15712_id,31,603,330,,,
16360,10365_id,21,363,152,,,
16361,16106_id,33,666,423,,,
16362,950_id,13,64,16,,,
16363,735_id,14,36,18,,,
16364,4847_id,17,201,41,,,
16365,15822_id,27,639,384,,,
16366,11704_id,25,422,257,,,
16367,8588_id,19,322,233,,,
16368,16666_id,47,636,794,,,
16369,12453_id,22,573,277,,,
16370,16217_id,37,668,619,,,
16371,6884_id,17,299,86,,,
16372,6838_id,17,300,73,,,
16373,6590_id,15,264,92,,,
16374,18540_id,55,720,3047,,,
16375,12540_id,22,570,296,,,
16376,10157_id,19,469,231,,,
16377,15257_id,34,718,385,,,
16378,15371_id,31,655,420,,,
16379,13740_id,25,522,295,,,
16380,17303_id,36,609,759,,,
16381,10907_id,19,462,185,,,
16382,10631_id,21,349,231,,,
16383,2257_id,13,143,23,,,
16384,6936_id,17,297,148,,,
16385,1980_id,13,109,30,,,
16386,8966_id,20,265,239,,,
16387,5343_id,16,182,63,,,
16388,9398_id,19,357,174,,,
16389,3902_id,17,233,40,,,
16390,16989_id,42,678,580,,,
16391,14027_id,25,576,250,,,
16392,15418_id,32,689,481,,,
16393,19364_id,76,1732,5975,,,
16394,17342_id,42,679,932,,,
16395,8030_id,19,320,85,,,
16396,6088_id,15,319,81,,,
16397,7699_id,20,304,119,,,
16398,9428_id,21,408,153,,,
16399,11273_id,21,458,208,,,
16400,7577_id,19,252,79,,,
16401,8218_id,21,306,109,,,
16402,10842_id,21,398,197,,,
16403,7622_id,21,320,131,,,
16404,7167_id,15,323,107,,,
16405,2138_id,12,130,29,,,
16406,127_id,12,19,15,,,
16407,922_id,12,26,19,,,
16408,18030_id,64,871,2162,,,
16409,9250_id,19,476,151,,,
16410,12239_id,22,472,272,,,
16411,5820_id,16,266,141,,,
16412,15528_id,33,693,350,,,
16413,10633_id,20,388,156,,,
16414,8386_id,19,274,130,,,
16415,18191_id,60,751,1103,,,
16416,10996_id,19,469,198,,,
16417,19903_id,100,2920,8910,,,
16418,13807_id,22,490,313,,,
16419,15920_id,30,604,439,,,
16420,13164_id,24,532,310,,,
16421,3261_id,18,169,65,,,
16422,2392_id,12,117,24,,,
16423,10695_id,20,473,151,,,
16424,5671_id,15,225,144,,,
16425,19667_id,85,2995,7951,,,
16426,13363_id,26,541,291,,,
16427,19402_id,82,1734,6894,,,
16428,12543_id,23,532,274,,,
16429,9999_id,21,361,230,,,
16430,13937_id,24,480,281,,,
16431,14782_id,33,499,372,,,
16432,10195_id,21,374,171,,,
16433,4452_id,15,196,63,,,
16434,12765_id,25,505,241,,,
16435,18529_id,63,783,1114,,,
16436,11974_id,25,387,311,,,
16437,4241_id,16,235,67,,,
16438,11260_id,19,421,191,,,
16439,18879_id,52,1205,4917,,,
16440,19522_id,69,1565,5407,,,
16441,11472_id,21,467,159,,,
16442,15290_id,31,719,372,,,
16443,17727_id,39,776,1677,,,
16444,12544_id,24,492,256,,,
16445,13637_id,25,579,255,,,
16446,17384_id,45,695,635,,,
16447,15878_id,27,702,476,,,
16448,6199_id,18,272,136,,,
16449,16195_id,29,718,657,,,
16450,5816_id,15,280,143,,,
16451,8525_id,20,283,190,,,
16452,10817_id,20,460,153,,,
16453,42_id,12,63,17,,,
16454,8604_id,19,299,176,,,
16455,8126_id,21,242,128,,,
16456,856_id,12,75,15,,,
16457,4083_id,16,194,65,,,
16458,4494_id,15,186,60,,,
16459,7606_id,19,305,78,,,
16460,10799_id,21,443,158,,,
16461,541_id,12,67,16,,,
16462,6548_id,15,260,89,,,
16463,15411_id,27,640,472,,,
16464,3851_id,16,210,68,,,
16465,7067_id,15,311,72,,,
16466,9909_id,19,349,165,,,
16467,5946_id,18,331,89,,,
16468,19550_id,75,1464,6255,,,
16469,7134_id,16,243,81,,,
16470,9588_id,20,420,168,,,
16471,7756_id,19,291,92,,,
16472,4903_id,15,192,57,,,
16473,7221_id,19,331,106,,,
16474,1920_id,14,157,39,,,
16475,6859_id,17,305,135,,,
16476,5094_id,15,196,41,,,
16477,10713_id,21,403,158,,,
16478,3359_id,18,187,60,,,
16479,16103_id,31,709,360,,,
16480,13375_id,23,519,306,,,
16481,2280_id,13,136,29,,,
16482,14880_id,29,517,370,,,
16483,17183_id,35,679,894,,,
16484,14513_id,28,559,482,,,
16485,15296_id,34,618,441,,,
16486,17169_id,45,718,808,,,
16487,8120_id,19,315,131,,,
16488,2948_id,12,106,28,,,
16489,1803_id,12,148,39,,,
16490,19677_id,85,2480,7692,,,
16491,13734_id,24,507,300,,,
16492,6342_id,15,274,71,,,
16493,4728_id,15,226,40,,,
16494,18260_id,50,761,2344,,,
16495,8732_id,19,264,156,,,
16496,7931_id,21,300,116,,,
16497,6974_id,17,313,100,,,
16498,19020_id,79,1358,2589,,,
16499,9836_id,20,369,175,,,
16500,19828_id,101,3555,9397,,,
16501,14642_id,30,568,339,,,
16502,18568_id,53,1322,4556,,,
16503,3469_id,16,234,52,,,
16504,12277_id,23,389,249,,,
16505,10590_id,21,361,212,,,
16506,10994_id,21,397,152,,,
16507,277_id,12,37,18,,,
16508,16422_id,36,611,589,,,
16509,19618_id,85,1995,6167,,,
16510,11782_id,22,474,297,,,
16511,10761_id,19,440,234,,,
16512,17585_id,45,886,1958,,,
16513,7555_id,21,334,131,,,
16514,19792_id,97,2798,8999,,,
16515,9457_id,19,377,158,,,
16516,15914_id,32,645,331,,,
16517,445_id,14,91,18,,,
16518,12685_id,25,550,316,,,
16519,3149_id,13,142,21,,,
16520,5339_id,17,230,57,,,
16521,16035_id,34,648,394,,,
16522,3348_id,17,191,65,,,
16523,18077_id,57,777,2308,,,
16524,5319_id,17,188,42,,,
16525,6163_id,18,302,126,,,
16526,2669_id,13,108,38,,,
16527,19330_id,69,1572,6138,,,
16528,7020_id,17,312,103,,,
16529,6062_id,16,258,77,,,
16530,4363_id,17,209,46,,,
16531,16198_id,29,701,889,,,
16532,3578_id,16,235,51,,,
16533,912_id,13,32,17,,,
16534,4107_id,17,216,46,,,
16535,18164_id,60,1028,1357,,,
16536,4593_id,15,217,62,,,
16537,7582_id,21,320,90,,,
16538,14900_id,31,502,474,,,
16539,16235_id,47,619,777,,,
16540,10897_id,19,341,215,,,
16541,18947_id,54,1257,2762,,,
16542,15913_id,34,610,436,,,
16543,4397_id,15,210,50,,,
16544,9335_id,20,392,224,,,
16545,5274_id,17,238,60,,,
16546,17040_id,36,694,840,,,
16547,10853_id,21,376,213,,,
16548,10269_id,21,390,181,,,
16549,19786_id,98,2630,9655,,,
16550,16154_id,34,692,409,,,
16551,4221_id,18,194,50,,,
16552,8359_id,19,245,118,,,
16553,15922_id,30,684,449,,,
16554,8641_id,21,330,212,,,
16555,7885_id,20,273,106,,,
16556,6808_id,17,297,80,,,
16557,15934_id,28,669,424,,,
16558,11063_id,19,353,224,,,
16559,16029_id,33,714,468,,,
16560,9458_id,20,429,206,,,
16561,10525_id,21,428,184,,,
16562,10353_id,19,476,182,,,
16563,13209_id,23,589,251,,,
16564,13271_id,22,564,247,,,
16565,11528_id,19,381,187,,,
16566,9380_id,19,457,221,,,
16567,9212_id,20,429,167,,,
16568,13245_id,25,513,281,,,
16569,4553_id,15,206,49,,,
16570,2786_id,12,128,33,,,
16571,7130_id,16,253,90,,,
16572,19154_id,76,1411,6510,,,
16573,5278_id,17,173,61,,,
16574,8532_id,20,307,193,,,
16575,1967_id,14,140,27,,,
16576,15268_id,27,703,407,,,
16577,17833_id,44,832,2177,,,
16578,15391_id,34,645,439,,,
16579,14747_id,34,552,351,,,
16580,13690_id,25,521,292,,,
16581,6601_id,18,303,108,,,
16582,19000_id,83,1213,3120,,,
16583,15129_id,29,558,368,,,
16584,16933_id,37,600,650,,,
16585,5634_id,16,193,112,,,
16586,17884_id,39,778,2230,,,
16587,6853_id,16,315,98,,,
16588,6748_id,16,310,124,,,
16589,9983_id,21,454,175,,,
16590,4476_id,15,239,60,,,
16591,18685_id,62,1166,3296,,,
16592,9889_id,19,402,181,,,
16593,4066_id,15,236,69,,,
16594,18681_id,62,1334,5110,,,
16595,14953_id,29,525,456,,,
16596,12482_id,26,571,312,,,
16597,2743_id,12,127,36,,,
16598,15434_id,29,610,464,,,
16599,16869_id,42,678,631,,,
16600,7854_id,21,271,78,,,
16601,19287_id,84,2086,7079,,,
16602,928_id,14,59,17,,,
16603,11776_id,26,403,265,,,
16604,4387_id,17,218,58,,,
16605,1225_id,13,134,17,,,
16606,12704_id,22,534,246,,,
16607,11688_id,25,366,300,,,
16608,9578_id,19,352,204,,,
16609,18564_id,55,1370,4188,,,
16610,18979_id,53,1388,3008,,,
16611,15604_id,33,613,479,,,
16612,10527_id,21,477,150,,,
16613,12768_id,24,515,300,,,
16614,8150_id,20,249,122,,,
16615,15803_id,28,603,446,,,
16616,18899_id,56,1145,4274,,,
16617,14533_id,33,515,366,,,
16618,19124_id,74,1163,3963,,,
16619,13334_id,25,534,280,,,
16620,1374_id,13,99,14,,,
16621,2616_id,12,153,21,,,
16622,9295_id,20,452,217,,,
16623,17138_id,48,679,841,,,
