,client_id,f_segment_degrease_prob,f_segment_from,f_segment_to,m_segment_degrease_prob,m_segment_from,m_segment_to,r_segment_degrease_prob,r_segment_from,r_segment_to
5820,10285_id,,,,,,,0.9977916137624164,3.0,4.0
5821,2330_id,,,,,,,0.9567881745796349,3.0,4.0
5822,7754_id,,,,,,,0.9799206893602206,3.0,4.0
5823,11954_id,,,,,,,0.9982443444693098,3.0,4.0
5824,9952_id,,,,,,,0.9956047532893381,3.0,4.0
5825,2708_id,,,,,,,0.9626654229811218,3.0,4.0
5826,7015_id,,,,,,,0.992608397723888,3.0,4.0
5827,5831_id,,,,,,,0.9907582355449198,3.0,4.0
5828,6100_id,,,,,,,0.9846458224998311,3.0,4.0
5829,3304_id,,,,,,,0.9696567331264438,3.0,4.0
5830,4591_id,,,,,,,0.9672546331944828,3.0,4.0
5831,8920_id,,,,,,,0.9903271757921828,3.0,4.0
5832,2583_id,,,,,,,0.9553964374053985,3.0,4.0
5833,7591_id,,,,,,,0.9876613802183121,3.0,4.0
5834,725_id,,,,,,,0.9510484069416807,3.0,4.0
5835,9336_id,,,,,,,0.9974219406458362,3.0,4.0
5836,8102_id,,,,,,,0.9797150530447849,3.0,4.0
5837,8482_id,,,,,,,0.9879940932058834,3.0,4.0
5838,4286_id,,,,,,,0.974675522830611,3.0,4.0
5839,4804_id,,,,,,,0.9662870235933834,3.0,4.0
5840,5543_id,,,,,,,0.9700662814810966,3.0,4.0
5842,7911_id,,,,,,,0.9923604446599528,3.0,4.0
5843,4906_id,,,,,,,0.9765804760567874,3.0,4.0
5844,4569_id,,,,,,,0.974675522830611,3.0,4.0
5845,7031_id,,,,,,,0.9835090225864285,3.0,4.0
5846,6772_id,,,,,,,0.9895820315362485,3.0,4.0
5847,875_id,,,,,,,0.9511601814626219,3.0,4.0
5848,7284_id,,,,,,,0.9871531979290724,3.0,4.0
5849,1990_id,,,,,,,0.9564470198431856,3.0,4.0
5851,6277_id,,,,,,,0.9871531979290724,3.0,4.0
5852,3276_id,,,,,,,0.977843516862215,3.0,4.0
5853,2302_id,,,,,,,0.9602567108871063,3.0,4.0
5854,967_id,,,,,,,0.9514841746686553,3.0,4.0
5855,4389_id,,,,,,,0.9642418670240773,3.0,4.0
5856,5142_id,,,,,,,0.9774235286439782,3.0,4.0
5857,4785_id,,,,,,,0.9653423421659624,3.0,4.0
5858,5561_id,,,,,,,0.9772131148718555,3.0,4.0
5859,6341_id,,,,,,,0.9917166911629769,3.0,4.0
5860,12063_id,,,,,,,0.99469524217136,3.0,4.0
5862,653_id,,,,,,,0.9515572533966442,3.0,4.0
5863,9744_id,,,,,,,0.9975322610162045,3.0,4.0
5864,670_id,,,,,,,0.950921629133653,3.0,4.0
5865,752_id,,,,,,,0.952107969970942,3.0,4.0
5866,3233_id,,,,,,,0.975099202524619,3.0,4.0
5867,8181_id,,,,,,,0.9790951014321971,3.0,4.0
5868,8556_id,,,,,,,0.9892747392583676,3.0,4.0
5869,2725_id,,,,,,,0.9590918727126629,3.0,4.0
5871,2667_id,,,,,,,0.9565593914681935,3.0,4.0
5872,9912_id,,,,,,,0.9958535099397794,3.0,4.0
5873,2856_id,,,,,,,0.9584076826485111,3.0,4.0
5874,7572_id,,,,,,,0.9840816985264222,3.0,4.0
5875,8926_id,,,,,,,0.984270712109172,3.0,4.0
5876,5606_id,,,,,,,0.9682429373128778,3.0,4.0
5877,11414_id,,,,,,,0.9980285310762003,3.0,4.0
5878,6490_id,,,,,,,0.9918481706349598,3.0,4.0
5879,9839_id,,,,,,,0.9981173143947796,3.0,4.0
5880,7251_id,,,,,,,0.9935458902859339,3.0,4.0
5881,3271_id,,,,,,,0.9684428730768654,3.0,4.0
5883,1529_id,,,,,,,0.9616678291364119,3.0,4.0
5884,4029_id,,,,,,,0.9644226420746999,3.0,4.0
5885,4484_id,,,,,,,0.9668649770477047,3.0,4.0
5886,2558_id,,,,,,,0.9576316054916219,3.0,4.0
5887,7258_id,,,,,,,0.9801257820654672,3.0,4.0
5888,7493_id,,,,,,,0.9852009584345176,3.0,4.0
5889,7925_id,,,,,,,0.9801257820654672,3.0,4.0
5890,2149_id,,,,,,,0.9548285413020252,3.0,4.0
5891,1406_id,,,,,,,0.9558008389398158,3.0,4.0
5892,391_id,,,,,,,0.9509458844462104,3.0,4.0
5893,5984_id,,,,,,,0.9904722063785235,3.0,4.0
5894,7835_id,,,,,,,0.9903271757921828,3.0,4.0
5895,8479_id,,,,,,,0.982142148958808,3.0,4.0
5896,6082_id,,,,,,,0.9904722063785235,3.0,4.0
5897,5370_id,,,,,,,0.9772131148718555,3.0,4.0
5898,4684_id,,,,,,,0.9759462365972662,3.0,4.0
5899,5537_id,,,,,,,0.9731950482718185,3.0,4.0
5900,8215_id,,,,,,,0.9917166911629769,3.0,4.0
5901,6117_id,,,,,,,0.9888040572692771,3.0,4.0
5902,1535_id,,,,,,,0.9561179431503273,3.0,4.0
5903,1234_id,,,,,,,0.9616678291364119,3.0,4.0
5904,9134_id,,,,,,,0.9961685150952815,3.0,4.0
5905,3880_id,,,,,,,0.9686435211884972,3.0,4.0
5906,2589_id,,,,,,,0.9559052174191704,3.0,4.0
5907,2429_id,,,,,,,0.96087095112129,3.0,4.0
5908,10519_id,,,,,,,0.9944980840173668,3.0,4.0
5909,6651_id,,,,,,,0.988321854755135,3.0,4.0
5910,6446_id,,,,,,,0.9874931909483697,3.0,4.0
5911,1023_id,,,,,,,0.9512818232552535,3.0,4.0
5912,1645_id,,,,,,,0.961995432398488,3.0,4.0
5913,2036_id,,,,,,,0.9552020267797703,3.0,4.0
5914,1046_id,,,,,,,0.9511601814626219,3.0,4.0
5915,3905_id,,,,,,,0.9776336704137244,3.0,4.0
5916,787_id,,,,,,,0.9522552179934589,3.0,4.0
5917,2135_id,,,,,,,0.9564470198431856,3.0,4.0
5918,5632_id,,,,,,,0.9637061252915904,3.0,4.0
5919,11104_id,,,,,,,0.99469524217136,3.0,4.0
5920,8526_id,,,,,,,0.9932044791174337,3.0,4.0
5921,5617_id,,,,,,,0.966671437244811,3.0,4.0
5922,8429_id,,,,,,,0.9923604446599528,3.0,4.0
5923,3181_id,,,,,,,0.958274926171371,3.0,4.0
5924,7234_id,,,,,,,0.9819436491817919,3.0,4.0
5925,8635_id,,,,,,,0.9894290393325225,3.0,4.0
5926,4629_id,,,,,,,0.9723530061714715,3.0,4.0
5927,3459_id,,,,,,,0.9682429373128778,3.0,4.0
5928,3789_id,,,,,,,0.965717327752585,3.0,4.0
5929,7561_id,,,,,,,0.9903271757921828,3.0,4.0
5930,7171_id,,,,,,,0.9827329502977658,3.0,4.0
5931,1591_id,,,,,,,0.9596635824452593,3.0,4.0
5932,10512_id,,,,,,,0.9960133655951442,3.0,4.0
5933,8188_id,,,,,,,0.9788875105087109,3.0,4.0
5934,6033_id,,,,,,,0.9862826479286896,3.0,4.0
5935,2762_id,,,,,,,0.9589523196169789,3.0,4.0
5936,7399_id,,,,,,,0.9917166911629769,3.0,4.0
5937,977_id,,,,,,,0.952205242110057,3.0,4.0
5939,9081_id,,,,,,,0.9971289554984638,3.0,4.0
5940,304_id,,,,,,,0.9514487162557859,3.0,4.0
5941,12194_id,,,,,,,0.995432837862968,3.0,4.0
5942,9561_id,,,,,,,0.9959340303683347,3.0,4.0
5943,3492_id,,,,,,,0.9748873563251059,3.0,4.0
5944,11191_id,,,,,,,0.9977415806217997,3.0,4.0
5945,4757_id,,,,,,,0.9698612239987614,3.0,4.0
5946,7070_id,,,,,,,0.981544417099874,3.0,4.0
5947,7506_id,,,,,,,0.9797150530447849,3.0,4.0
5948,4640_id,,,,,,,0.966671437244811,3.0,4.0
5949,1769_id,,,,,,,0.9585418016900009,3.0,4.0
5950,6067_id,,,,,,,0.992608397723888,3.0,4.0
5951,7231_id,,,,,,,0.9918481706349598,3.0,4.0
5952,5010_id,,,,,,,0.9759462365972662,3.0,4.0
5953,9167_id,,,,,,,0.9945973105908499,3.0,4.0
5954,6297_id,,,,,,,0.9922344228528499,3.0,4.0
5955,2051_id,,,,,,,0.958274926171371,3.0,4.0
5956,8315_id,,,,,,,0.9895820315362485,3.0,4.0
5957,10139_id,,,,,,,0.9956888796682959,3.0,4.0
5958,139_id,,,,,,,0.9512818232552535,3.0,4.0
5959,4322_id,,,,,,,0.9765804760567874,3.0,4.0
5960,4323_id,,,,,,,0.9655293429378708,3.0,4.0
5961,1962_id,,,,,,,0.9631805336672448,3.0,4.0
5962,5393_id,,,,,,,0.9651563412664376,3.0,4.0
5963,4094_id,,,,,,,0.9731950482718185,3.0,4.0
5964,9082_id,,,,,,,0.9980285310762003,3.0,4.0
5965,11119_id,,,,,,,0.9952559871973358,3.0,4.0
5966,2514_id,,,,,,,0.9545616327910798,3.0,4.0
5967,4760_id,,,,,,,0.9704780096080631,3.0,4.0
5968,414_id,,,,,,,0.9509960269224657,3.0,4.0
5969,1096_id,,,,,,,0.9527471055550789,3.0,4.0
5970,6400_id,,,,,,,0.9895820315362485,3.0,4.0
5971,679_id,,,,,,,0.9532522302360982,3.0,4.0
5972,7066_id,,,,,,,0.9840816985264222,3.0,4.0
5973,7121_id,,,,,,,0.9910388662257156,3.0,4.0
5975,4570_id,,,,,,,0.9734061251761799,3.0,4.0
5976,3831_id,,,,,,,0.9662870235933834,3.0,4.0
5977,8870_id,,,,,,,0.981544417099874,3.0,4.0
5978,6115_id,,,,,,,0.981544417099874,3.0,4.0
5979,7795_id,,,,,,,0.9799206893602206,3.0,4.0
5980,4255_id,,,,,,,0.9638835952047797,3.0,4.0
5981,8625_id,,,,,,,0.9790951014321971,3.0,4.0
5982,1103_id,,,,,,,0.9531854037722616,3.0,4.0
5983,4577_id,,,,,,,0.9748873563251059,3.0,4.0
5984,3111_id,,,,,,,0.9567881745796349,3.0,4.0
5985,6137_id,,,,,,,0.9886445929145572,3.0,4.0
5986,5337_id,,,,,,,0.9734061251761799,3.0,4.0
5987,47_id,,,,,,,0.9536762710671345,3.0,4.0
5988,195_id,,,,,,,0.950921629133653,3.0,4.0
5989,4540_id,,,,,,,0.9690468735367037,3.0,4.0
5990,2821_id,,,,,,,0.9598098670418367,3.0,4.0
5991,4930_id,,,,,,,0.9734061251761799,3.0,4.0
5993,4837_id,,,,,,,0.9646044914330163,3.0,4.0
5994,3698_id,,,,,,,0.9713073021153646,3.0,4.0
5995,7933_id,,,,,,,0.9904722063785235,3.0,4.0
5996,5265_id,,,,,,,0.9765804760567874,3.0,4.0
5997,6580_id,,,,,,,0.9862826479286896,3.0,4.0
5998,7174_id,,,,,,,0.9852009584345176,3.0,4.0
5999,1231_id,,,,,,,0.9596635824452593,3.0,4.0
6000,5857_id,,,,,,,0.9859264515731082,3.0,4.0
6001,6627_id,,,,,,,0.9797150530447849,3.0,4.0
6002,7630_id,,,,,,,0.9928509038753834,3.0,4.0
6003,12015_id,,,,,,,0.9950741416743534,3.0,4.0
6004,1363_id,,,,,,,0.9626654229811218,3.0,4.0
6005,3103_id,,,,,,,0.9593750344744787,3.0,4.0
6006,2830_id,,,,,,,0.9581435332368007,3.0,4.0
6007,9443_id,,,,,,,0.9979828785308423,3.0,4.0
6008,6721_id,,,,,,,0.9915838482010692,3.0,4.0
6009,5111_id,,,,,,,0.9710993051063116,3.0,4.0
6010,5944_id,,,,,,,0.9933196307004979,3.0,4.0
6011,9548_id,,,,,,,0.9975859902001202,3.0,4.0
6012,1343_id,,,,,,,0.9566731086693259,3.0,4.0
6013,4685_id,,,,,,,0.9734061251761799,3.0,4.0
6014,2863_id,,,,,,,0.9581435332368007,3.0,4.0
6015,5379_id,,,,,,,0.9761577881081333,3.0,4.0
6016,1078_id,,,,,,,0.9531854037722616,3.0,4.0
6017,2049_id,,,,,,,0.9635297833920536,3.0,4.0
6018,4683_id,,,,,,,0.9694528302985621,3.0,4.0
6019,183_id,,,,,,,0.9509706806416763,3.0,4.0
6020,3865_id,,,,,,,0.9738287934635461,3.0,4.0
6021,7405_id,,,,,,,0.9805342502985086,3.0,4.0
6022,4493_id,,,,,,,0.9763692091780709,3.0,4.0
6023,1028_id,,,,,,,0.9514487162557859,3.0,4.0
6024,3430_id,,,,,,,0.9725631298954205,3.0,4.0
6025,1847_id,,,,,,,0.9621610964114524,3.0,4.0
6026,8426_id,,,,,,,0.9936570047854669,3.0,4.0
6027,8906_id,,,,,,,0.9853839346236886,3.0,4.0
6028,644_id,,,,,,,0.9528066310754026,3.0,4.0
6029,7023_id,,,,,,,0.9797150530447849,3.0,4.0
6032,12135_id,,,,,,,0.9960133655951442,3.0,4.0
6033,11755_id,,,,,,,0.9950741416743534,3.0,4.0
6034,7557_id,,,,,,,0.9784710526276459,3.0,4.0
6035,2562_id,,,,,,,0.957141491838166,3.0,4.0
6036,7396_id,,,,,,,0.9838917345267301,3.0,4.0
6037,12156_id,,,,,,,0.9956047532893381,3.0,4.0
6038,1994_id,,,,,,,0.9607154319298556,3.0,4.0
6039,6757_id,,,,,,,0.9809402869598651,3.0,4.0
6040,5160_id,,,,,,,0.9774235286439782,3.0,4.0
6041,4373_id,,,,,,,0.9694528302985621,3.0,4.0
6042,4039_id,,,,,,,0.9759462365972662,3.0,4.0
6043,4462_id,,,,,,,0.9776336704137244,3.0,4.0
6044,2557_id,,,,,,,0.9592327786424623,3.0,4.0
6045,7629_id,,,,,,,0.9829282548469398,3.0,4.0
6046,3294_id,,,,,,,0.9713073021153646,3.0,4.0
6047,4369_id,,,,,,,0.971933672329133,3.0,4.0
6048,11633_id,,,,,,,0.9948872445616754,3.0,4.0
6049,7963_id,,,,,,,0.9790951014321971,3.0,4.0
6050,6682_id,,,,,,,0.9879940932058834,3.0,4.0
6051,6262_id,,,,,,,0.9801257820654672,3.0,4.0
6053,2910_id,,,,,,,0.9548285413020252,3.0,4.0
6054,6655_id,,,,,,,0.9829282548469398,3.0,4.0
6055,11570_id,,,,,,,0.9953450332269592,3.0,4.0
6056,5367_id,,,,,,,0.9723530061714715,3.0,4.0
6057,7168_id,,,,,,,0.9918481706349598,3.0,4.0
6058,12323_id,,,,,,,0.9974219406458362,3.0,4.0
6059,2885_id,,,,,,,0.959518636942766,3.0,4.0
6060,7549_id,,,,,,,0.9869814156489545,3.0,4.0
6061,3443_id,,,,,,,0.9713073021153646,3.0,4.0
6062,4692_id,,,,,,,0.9662870235933834,3.0,4.0
6063,5487_id,,,,,,,0.9774235286439782,3.0,4.0
6064,2907_id,,,,,,,0.9615059078309858,3.0,4.0
6065,3544_id,,,,,,,0.9761577881081333,3.0,4.0
6066,5654_id,,,,,,,0.9646044914330163,3.0,4.0
6067,7063_id,,,,,,,0.9879940932058834,3.0,4.0
6068,8125_id,,,,,,,0.9932044791174337,3.0,4.0
6069,5489_id,,,,,,,0.966671437244811,3.0,4.0
6070,5290_id,,,,,,,0.9704780096080631,3.0,4.0
6071,10879_id,,,,,,,0.9962443470281832,3.0,4.0
6072,4506_id,,,,,,,0.977843516862215,3.0,4.0
6074,7548_id,,,,,,,0.9907582355449198,3.0,4.0
6075,1004_id,,,,,,,0.9538266391608867,3.0,4.0
6076,10369_id,,,,,,,0.9978407494662804,3.0,4.0
6077,8557_id,,,,,,,0.9927303309799623,3.0,4.0
6078,6849_id,,,,,,,0.9919782859348805,3.0,4.0
6079,1728_id,,,,,,,0.9628359427064636,3.0,4.0
6080,4745_id,,,,,,,0.9696567331264438,3.0,4.0
6081,7883_id,,,,,,,0.9831227138165164,3.0,4.0
6082,10674_id,,,,,,,0.9974219406458362,3.0,4.0
6083,1373_id,,,,,,,0.9604083056374634,3.0,4.0
6084,1681_id,,,,,,,0.9572619784763811,3.0,4.0
6085,5199_id,,,,,,,0.9770024525078147,3.0,4.0
6086,12362_id,,,,,,,0.996675514774152,3.0,4.0
6087,8696_id,,,,,,,0.9903271757921828,3.0,4.0
6088,7932_id,,,,,,,0.9809402869598651,3.0,4.0
6089,1723_id,,,,,,,0.96087095112129,3.0,4.0
6090,8692_id,,,,,,,0.9914496427476089,3.0,4.0
6091,6149_id,,,,,,,0.9913140761201256,3.0,4.0
6092,6706_id,,,,,,,0.9927303309799623,3.0,4.0
6093,1077_id,,,,,,,0.953054960405698,3.0,4.0
6094,6612_id,,,,,,,0.9862826479286896,3.0,4.0
6095,2070_id,,,,,,,0.9543898729246092,3.0,4.0
6096,1005_id,,,,,,,0.9513138492264924,3.0,4.0
6097,3876_id,,,,,,,0.9660961846667186,3.0,4.0
6098,5383_id,,,,,,,0.9662870235933834,3.0,4.0
6099,667_id,,,,,,,0.9526885821802933,3.0,4.0
6100,4630_id,,,,,,,0.9686435211884972,3.0,4.0
6101,5746_id,,,,,,,0.9696567331264438,3.0,4.0
6102,2771_id,,,,,,,0.9598098670418367,3.0,4.0
6103,6266_id,,,,,,,0.9803303095270657,3.0,4.0
6104,8488_id,,,,,,,0.9829282548469398,3.0,4.0
6105,7017_id,,,,,,,0.9850169376911034,3.0,4.0
6106,4787_id,,,,,,,0.9725631298954205,3.0,4.0
6107,802_id,,,,,,,0.9511896424289488,3.0,4.0
6108,6048_id,,,,,,,0.9859264515731082,3.0,4.0
6109,3635_id,,,,,,,0.9744637259308788,3.0,4.0
6110,2848_id,,,,,,,0.9549200121384586,3.0,4.0
6111,6112_id,,,,,,,0.9833163090300974,3.0,4.0
6112,5714_id,,,,,,,0.9680437338375131,3.0,4.0
6113,3559_id,,,,,,,0.975522837466313,3.0,4.0
6114,1057_id,,,,,,,0.9542229839323393,3.0,4.0
6115,7219_id,,,,,,,0.9934334333846255,3.0,4.0
6116,7861_id,,,,,,,0.9938752214022457,3.0,4.0
6117,8933_id,,,,,,,0.9797150530447849,3.0,4.0
6118,893_id,,,,,,,0.9533201397210846,3.0,4.0
6119,4453_id,,,,,,,0.9649713557592942,3.0,4.0
6120,7821_id,,,,,,,0.9886445929145572,3.0,4.0
6121,4249_id,,,,,,,0.9694528302985621,3.0,4.0
6122,5657_id,,,,,,,0.9723530061714715,3.0,4.0
6123,2170_id,,,,,,,0.9562262994703372,3.0,4.0
6124,8958_id,,,,,,,0.9874931909483697,3.0,4.0
6125,6184_id,,,,,,,0.984270712109172,3.0,4.0
6126,8964_id,,,,,,,0.9869814156489545,3.0,4.0
6127,3017_id,,,,,,,0.961831006924563,3.0,4.0
6128,1061_id,,,,,,,0.953389141995775,3.0,4.0
6129,1470_id,,,,,,,0.959518636942766,3.0,4.0
6130,7587_id,,,,,,,0.9852009584345176,3.0,4.0
6131,11147_id,,,,,,,0.9980733394814214,3.0,4.0
6132,5131_id,,,,,,,0.9780530447699116,3.0,4.0
6133,3105_id,,,,,,,0.9559052174191704,3.0,4.0
6134,10637_id,,,,,,,0.9952559871973358,3.0,4.0
6135,11576_id,,,,,,,0.9963925703577087,3.0,4.0
6136,5353_id,,,,,,,0.9680437338375131,3.0,4.0
6137,8577_id,,,,,,,0.9861051068776266,3.0,4.0
6138,8427_id,,,,,,,0.9918481706349598,3.0,4.0
6139,11165_id,,,,,,,0.9971289554984638,3.0,4.0
6140,10692_id,,,,,,,0.9957717958208396,3.0,4.0
6141,12012_id,,,,,,,0.9960133655951442,3.0,4.0
6142,3154_id,,,,,,,0.9592327786424623,3.0,4.0
6143,1216_id,,,,,,,0.9569045920632955,3.0,4.0
6144,4969_id,,,,,,,0.9742519895032726,3.0,4.0
6145,3069_id,,,,,,,0.957141491838166,3.0,4.0
6146,11244_id,,,,,,,0.9949813279954283,3.0,4.0
6147,1354_id,,,,,,,0.9626654229811218,3.0,4.0
6148,8018_id,,,,,,,0.9846458224998311,3.0,4.0
6149,1754_id,,,,,,,0.9630076500119231,3.0,4.0
6150,5296_id,,,,,,,0.9742519895032726,3.0,4.0
6151,7340_id,,,,,,,0.9879940932058834,3.0,4.0
6152,2270_id,,,,,,,0.9555960262911739,3.0,4.0
6153,6260_id,,,,,,,0.9881585975384182,3.0,4.0
6154,9265_id,,,,,,,0.9975859902001202,3.0,4.0
6155,6852_id,,,,,,,0.9924851026665009,3.0,4.0
6156,4518_id,,,,,,,0.971933672329133,3.0,4.0
6157,1329_id,,,,,,,0.959518636942766,3.0,4.0
6158,1706_id,,,,,,,0.9544751400348959,3.0,4.0
6159,5751_id,,,,,,,0.9734061251761799,3.0,4.0
6160,5796_id,,,,,,,0.9861051068776266,3.0,4.0
6161,9815_id,,,,,,,0.9971895580835605,3.0,4.0
6162,1576_id,,,,,,,0.9548285413020252,3.0,4.0
6164,5717_id,,,,,,,0.9740403374046995,3.0,4.0
6165,8259_id,,,,,,,0.981544417099874,3.0,4.0
6166,2206_id,,,,,,,0.9567881745796349,3.0,4.0
6167,4160_id,,,,,,,0.9763692091780709,3.0,4.0
6168,6506_id,,,,,,,0.9884838560368794,3.0,4.0
6169,789_id,,,,,,,0.95215616298763,3.0,4.0
6170,8931_id,,,,,,,0.993087975788459,3.0,4.0
6171,4330_id,,,,,,,0.9688448614747747,3.0,4.0
6172,1522_id,,,,,,,0.958814121955462,3.0,4.0
6173,5062_id,,,,,,,0.9780530447699116,3.0,4.0
6174,4771_id,,,,,,,0.9651563412664376,3.0,4.0
6175,1432_id,,,,,,,0.9551067481527313,3.0,4.0
6176,7413_id,,,,,,,0.992608397723888,3.0,4.0
6177,6426_id,,,,,,,0.9823398785120826,3.0,4.0
6178,2069_id,,,,,,,0.9547383259600196,3.0,4.0
6179,1993_id,,,,,,,0.9545616327910798,3.0,4.0
6180,1909_id,,,,,,,0.9585418016900009,3.0,4.0
6181,1584_id,,,,,,,0.9543898729246092,3.0,4.0
6182,5977_id,,,,,,,0.9861051068776266,3.0,4.0
6183,7056_id,,,,,,,0.9904722063785235,3.0,4.0
6184,6148_id,,,,,,,0.9869814156489545,3.0,4.0
6185,4065_id,,,,,,,0.9694528302985621,3.0,4.0
6186,6848_id,,,,,,,0.982142148958808,3.0,4.0
6187,10497_id,,,,,,,0.9958535099397794,3.0,4.0
6188,719_id,,,,,,,0.952205242110057,3.0,4.0
6189,8175_id,,,,,,,0.9786794867043558,3.0,4.0
6190,368_id,,,,,,,0.9522552179934589,3.0,4.0
6191,8543_id,,,,,,,0.9850169376911034,3.0,4.0
6192,3779_id,,,,,,,0.9660961846667186,3.0,4.0
6193,4665_id,,,,,,,0.9662870235933834,3.0,4.0
6194,10199_id,,,,,,,0.9942957229715035,3.0,4.0
6195,8075_id,,,,,,,0.9868084577431095,3.0,4.0
6196,1709_id,,,,,,,0.9559052174191704,3.0,4.0
6197,296_id,,,,,,,0.9520606523990569,3.0,4.0
6198,8803_id,,,,,,,0.9918481706349598,3.0,4.0
6200,8685_id,,,,,,,0.9801257820654672,3.0,4.0
6201,5982_id,,,,,,,0.9871531979290724,3.0,4.0
6202,6189_id,,,,,,,0.9797150530447849,3.0,4.0
6203,7420_id,,,,,,,0.9913140761201256,3.0,4.0
6204,3204_id,,,,,,,0.9759462365972662,3.0,4.0
6205,8131_id,,,,,,,0.9793022370108914,3.0,4.0
6206,10205_id,,,,,,,0.9975859902001202,3.0,4.0
6207,5162_id,,,,,,,0.9767915650460812,3.0,4.0
6208,3932_id,,,,,,,0.9706846364743255,3.0,4.0
6209,8189_id,,,,,,,0.9906158941705885,3.0,4.0
6210,6457_id,,,,,,,0.9904722063785235,3.0,4.0
6211,11408_id,,,,,,,0.9969409665192026,3.0,4.0
6212,6737_id,,,,,,,0.9933196307004979,3.0,4.0
6213,6679_id,,,,,,,0.9840816985264222,3.0,4.0
6214,2310_id,,,,,,,0.9580135045069739,3.0,4.0
6215,4021_id,,,,,,,0.9734061251761799,3.0,4.0
6216,4751_id,,,,,,,0.9638835952047797,3.0,4.0
6218,7242_id,,,,,,,0.9795088949327453,3.0,4.0
6219,1884_id,,,,,,,0.9553964374053985,3.0,4.0
6220,10839_id,,,,,,,0.9979363711886816,3.0,4.0
6221,1823_id,,,,,,,0.9585418016900009,3.0,4.0
6222,4951_id,,,,,,,0.9780530447699116,3.0,4.0
6223,5096_id,,,,,,,0.9765804760567874,3.0,4.0
6224,4183_id,,,,,,,0.9655293429378708,3.0,4.0
6225,4185_id,,,,,,,0.9772131148718555,3.0,4.0
6226,3864_id,,,,,,,0.9678452823538315,3.0,4.0
6228,3451_id,,,,,,,0.9655293429378708,3.0,4.0
6229,11500_id,,,,,,,0.9958535099397794,3.0,4.0
6230,8508_id,,,,,,,0.9889622413323338,3.0,4.0
6231,2620_id,,,,,,,0.9596635824452593,3.0,4.0
6232,8171_id,,,,,,,0.9918481706349598,3.0,4.0
6233,9046_id,,,,,,,0.9977916137624164,3.0,4.0
6234,6926_id,,,,,,,0.9797150530447849,3.0,4.0
6235,8200_id,,,,,,,0.9852009584345176,3.0,4.0
6236,4950_id,,,,,,,0.9642418670240773,3.0,4.0
6237,7889_id,,,,,,,0.9939823315673273,3.0,4.0
6238,2985_id,,,,,,,0.9585418016900009,3.0,4.0
6239,9918_id,,,,,,,0.9948872445616754,3.0,4.0
6240,4052_id,,,,,,,0.9770024525078147,3.0,4.0
6242,1172_id,,,,,,,0.9525745002927913,3.0,4.0
6243,7279_id,,,,,,,0.9919782859348805,3.0,4.0
6244,1516_id,,,,,,,0.9621610964114524,3.0,4.0
6245,1298_id,,,,,,,0.9573838253740498,3.0,4.0
6247,6029_id,,,,,,,0.9871531979290724,3.0,4.0
6248,2960_id,,,,,,,0.9616678291364119,3.0,4.0
6249,10423_id,,,,,,,0.997690639399365,3.0,4.0
6250,4974_id,,,,,,,0.9723530061714715,3.0,4.0
6251,8211_id,,,,,,,0.9837008368642051,3.0,4.0
6252,1609_id,,,,,,,0.9559052174191704,3.0,4.0
6253,3114_id,,,,,,,0.9543898729246092,3.0,4.0
6254,6493_id,,,,,,,0.9935458902859339,3.0,4.0
6255,3230_id,,,,,,,0.9725631298954205,3.0,4.0
6256,6781_id,,,,,,,0.9923604446599528,3.0,4.0
6257,7637_id,,,,,,,0.9799206893602206,3.0,4.0
6258,5426_id,,,,,,,0.9647874008513855,3.0,4.0
6259,3033_id,,,,,,,0.9602567108871063,3.0,4.0
6260,611_id,,,,,,,0.9516332838245976,3.0,4.0
6261,2889_id,,,,,,,0.9567881745796349,3.0,4.0
6262,2461_id,,,,,,,0.9599574864525169,3.0,4.0
6263,8568_id,,,,,,,0.9881585975384182,3.0,4.0
6264,2030_id,,,,,,,0.9605612146521936,3.0,4.0
6265,9932_id,,,,,,,0.9980733394814214,3.0,4.0
6266,7296_id,,,,,,,0.9898840685853414,3.0,4.0
6267,1843_id,,,,,,,0.9543898729246092,3.0,4.0
6268,9968_id,,,,,,,0.9973077341886435,3.0,4.0
6269,507_id,,,,,,,0.952410632597321,3.0,4.0
6270,8432_id,,,,,,,0.9855658516677193,3.0,4.0
6271,4742_id,,,,,,,0.9744637259308788,3.0,4.0
6272,4045_id,,,,,,,0.9710993051063116,3.0,4.0
6273,3736_id,,,,,,,0.9774235286439782,3.0,4.0
6274,6867_id,,,,,,,0.9811423409514652,3.0,4.0
6275,5498_id,,,,,,,0.9660961846667186,3.0,4.0
6276,2732_id,,,,,,,0.9602567108871063,3.0,4.0
6277,2315_id,,,,,,,0.9589523196169789,3.0,4.0
6278,1670_id,,,,,,,0.9630076500119231,3.0,4.0
6279,357_id,,,,,,,0.9526885821802933,3.0,4.0
6280,590_id,,,,,,,0.951879923345392,3.0,4.0
6281,11941_id,,,,,,,0.9956047532893381,3.0,4.0
6282,1818_id,,,,,,,0.9572619784763811,3.0,4.0
6283,1489_id,,,,,,,0.9578848403310596,3.0,4.0
6284,12_id,,,,,,,0.9535304635272556,3.0,4.0
6285,1043_id,,,,,,,0.952014199609015,3.0,4.0
6286,8032_id,,,,,,,0.9933196307004979,3.0,4.0
6287,3401_id,,,,,,,0.9721431792450508,3.0,4.0
6288,5183_id,,,,,,,0.9653423421659624,3.0,4.0
